unique_id,exp_id,batch_size,lr,epochs,optimizer,project,source_file,model,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,test_accuracy,Pg_0,Pg,weight_decay,dropout,duration_minus_load,energy_minus_load,n_samples,rate,tot_samples,SPJ,EDP,EDPinv,EDPinv_per_epoch,EEDP,EEDPinv
304818_vit_small_patch16_224,304818,256,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,953.5680923610016,162246.31024950324,0.8489,0.9025,0.8544059348119316,0.9019957420748146,0.8479164224388568,0.9021907086358772,0.9984737361998652,0.9990151507576894,0.902,0.6140595392443222,0.7337060881717749,0.0,0.0,952.9711960750344,162209.92262457497,48000,8,480000,2.959128469045207,154581383.97877997,6.469084273027819e-09,6.469084273027818e-10,15458138.397878,6.469084273027818e-08
304819_vit_small_patch16_224,304819,256,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,955.9809076430028,162530.49722406192,0.842,0.899,0.8483489978003123,0.8995285807489641,0.8436392666511772,0.9000165098567785,0.9984040392962416,0.9989797972716482,0.9067,0.601658085613235,0.7270793998976638,0.0,0.0,955.3840113570354,162494.10959913366,48000,8,480000,2.953953230576422,155244274.25071007,6.441461398988931e-09,6.441461398988931e-10,15524427.425071005,6.441461398988931e-08
304821_vit_small_patch16_224,304821,256,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,952.219359572,162122.31369048887,0.853,0.9061,0.8543551272387796,0.9065758576048392,0.853797325598297,0.9069814187740796,0.9985151502215698,0.9990515143252068,0.9061,0.6212936431233373,0.7443317630224184,0.0,0.0,951.6224632860328,162085.9260655606,48000,8,480000,2.9613922173961567,154244608.22650656,6.483208790880461e-09,6.483208790880461e-10,15424460.822650656,6.48320879088046e-08
304911_vit_small_patch16_224,304911,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,937.1548497879994,161711.71783374276,0.8312,0.9003,0.8475768770079466,0.9007559521168772,0.8322818850732316,0.900840324552588,0.9982949478872564,0.9989929283433616,0.9038,0.5853477455965191,0.7298012839144111,0.0,0.0,936.557953502032,161675.3302088145,48000,8,480000,2.968913064102284,151418316.39213258,6.604220835544557e-09,6.604220835544556e-10,15141831.639213257,6.60422083554456e-08
304912_vit_small_patch16_224,304912,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,948.664900218002,163021.97631596363,0.8438,0.8969,0.8554438112573581,0.8969652353447334,0.8455517970475387,0.8977299150663705,0.9984222208476816,0.9989585849513184,0.9043,0.6093761669953323,0.7214609277231386,0.0,0.0,948.0680039320348,162985.58869103537,48000,8,480000,2.945045656213906,154521421.7399975,6.471594609598083e-09,6.471594609598082e-10,15452142.173999753,6.471594609598082e-08
304913_vit_small_patch16_224,304913,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,950.9330314489998,163098.64488040705,0.8339,0.9012,0.8458961556911042,0.9018962902959708,0.8348135258248953,0.9022083927880848,0.998322220971088,0.9990020194578176,0.9023,0.5878834578152023,0.7325731762377089,0.0,0.0,950.3361351630324,163062.2572554788,48000,8,480000,2.943660955508282,154963955.35113186,6.4531135497548855e-09,6.453113549754883e-10,15496395.535113188,6.453113549754884e-08
304914_vit_small_patch16_224,304914,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,946.003460529002,162845.90744999473,0.8422,0.8965,0.8504286275700692,0.8963027160203175,0.8416353462255758,0.8960968852417953,0.9984060592971296,0.998954544596026,0.9001,0.6018444814323027,0.7192927800841916,0.0,0.0,945.4065642430348,162809.51982506647,48000,8,480000,2.948230548899993,153921188.76387435,6.496831320176902e-09,6.496831320176901e-10,15392118.876387436,6.496831320176903e-08
304915_vit_small_patch16_224,304915,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,949.1735680189996,163095.49060386335,0.8427,0.8972,0.8533991877901823,0.8973839452660729,0.8415817386718909,0.8968030137477786,0.9984111099372566,0.9989616153944688,0.9027,0.6042698523341697,0.7212958283641346,0.0,0.0,948.5766717330324,163059.1029789351,48000,8,480000,2.943717898791637,154674061.199532,6.465208143141623e-09,6.465208143141623e-10,15467406.1199532,6.465208143141624e-08
304916_vit_small_patch16_224,304916,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,951.4875201470022,163382.8972408398,0.8342,0.8973,0.8476860370432933,0.8979977177641456,0.8347737570948687,0.8972674891605651,0.9983252512560558,0.9989626254764592,0.9062,0.5893130506069328,0.7222442167184351,0.0,0.0,950.8906238610348,163346.50961591155,48000,8,480000,2.9385384550221407,155324664.43419668,6.4381275417057165e-09,6.438127541705717e-10,15532466.443419663,6.438127541705719e-08
304917_vit_small_patch16_224,304917,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,950.521023129997,163190.6655303355,0.841,0.8992,0.8497484976091282,0.8992537781262121,0.841775692380093,0.8993468349722203,0.9983939385046416,0.9989818176180368,0.9027,0.6005991558898324,0.7264794999105938,0.0,0.0,949.9241268440296,163154.27790540725,48000,8,480000,2.942000701190881,154984184.98016214,6.452271243856263e-09,6.452271243856264e-10,15498418.498016216,6.452271243856264e-08
304918_vit_small_patch16_224,304918,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,944.3908291039988,162681.8954206795,0.8358,0.9015,0.8426799558574509,0.9012478406989872,0.8348878354511662,0.9011117714016958,0.9983414128657702,0.9990050497398196,0.9002,0.5870461588049092,0.7314022882888209,0.0,0.0,943.7939328180316,162645.50779575124,48000,8,480000,2.951203550009999,153503843.45773786,6.5144948652397525e-09,6.514494865239752e-10,15350384.345773784,6.514494865239752e-08
304919_vit_small_patch16_224,304919,64,0.03,10,SGD,30_03,project_30_03conf.csv,vit_small_patch16_224,948.0662490289978,163073.95369281684,0.8418,0.8955,0.8498558557813705,0.8964087138751505,0.8420725826388485,0.8961034201851945,0.998402019092819,0.9989444437117548,0.9025,0.6014633521865332,0.7185733896939852,0.0,0.0,947.4693527430304,163037.56606788858,48000,8,480000,2.944106757580819,154473097.19514146,6.473619148949467e-09,6.473619148949466e-10,15447309.719514148,6.473619148949467e-08
305611_vit_small_patch32_224,305611,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,634.6246626150023,75929.32268102413,0.8144,0.8822,0.8231503895260589,0.8828022511746674,0.816443742463677,0.882715762946519,0.9981252507575522,0.9988100998881446,0.8761,0.5462963016435025,0.686648210633119,0.0,0.0,633.9923591690143,75890.00785187451,48000,8,480000,6.324943343488451,48113685.11536495,2.0784107423953133e-08,2.078410742395313e-09,4811368.511536495,2.0784107423953133e-07
305612_vit_small_patch32_224,305612,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,638.716191683001,76155.36277205411,0.8147,0.8769,0.8169757543961658,0.8770620087573165,0.8154848667617844,0.8774962495956622,0.9981282811976658,0.998756564573301,0.8732,0.5417627633470168,0.6740394028896509,0.0,0.0,638.083888237013,76116.0479429045,48000,8,480000,6.3061603035414215,48568423.82864339,2.0589509009560375e-08,2.0589509009560372e-09,4856842.382864339,2.0589509009560378e-07
305613_vit_small_patch32_224,305613,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,640.0100501009947,76504.99017942288,0.8075,0.8743,0.811431881171912,0.8744849412181381,0.8091195720321298,0.8749395888981928,0.9980555541055656,0.9987303020834783,0.8728,0.5291295555054565,0.6680963640588765,0.0,0.0,639.3777466550067,76465.67535027326,48000,8,480000,6.277326366388846,48890451.20191101,2.04538918217411e-08,2.04538918217411e-09,4889045.1201911,2.0453891821741107e-07
305614_vit_small_patch32_224,305614,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,647.266259516,77119.95792773845,0.8105,0.875,0.8171091427164062,0.8740672085736505,0.8097862097185592,0.8745097632168098,0.9980858570139802,0.9987373727005148,0.8735,0.535268106853623,0.6679882826415309,0.0,0.0,646.633956070012,77080.64309858883,48000,8,480000,6.22724435998884,49842961.18326116,2.006301343780978e-08,2.0063013437809782e-09,4984296.118326116,2.006301343780978e-07
305615_vit_small_patch32_224,305615,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,639.5520060530034,76387.12219335744,0.8131,0.8754,0.8146969246054264,0.875032288756862,0.8121641107074348,0.8747350325360709,0.998112119817376,0.9987414132115838,0.8729,0.5369862450389176,0.6692065754969524,0.0,0.0,638.9197026070154,76347.80736420782,48000,8,480000,6.287017487093232,48780118.37583736,2.050015525373013e-08,2.050015525373013e-09,4878011.837583736,2.0500155253730134e-07
305616_vit_small_patch32_224,305616,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,640.5212994210015,76560.37790479595,0.8064,0.8695,0.8102757283235779,0.8698486700223681,0.8072332025427891,0.8693615601105258,0.9980444429624392,0.9986818171828424,0.8718,0.5264198372106382,0.6566604596864691,0.0,0.0,639.8889959750135,76521.06307564634,48000,8,480000,6.272782691551043,48964986.22241601,2.0422756691029217e-08,2.042275669102922e-09,4896498.6222416,2.042275669102922e-07
305617_vit_small_patch32_224,305617,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,644.0433998799999,77209.73844682644,0.8174,0.8703,0.8249884362550413,0.8701915378694438,0.8178240832112219,0.8700269247268281,0.9981555545342612,0.998689898264478,0.8743,0.5504788250421228,0.6580322657265495,0.0,0.0,643.4110964340119,77170.42361767682,48000,8,480000,6.219999547728933,49652306.87212661,2.0140051147580648e-08,2.014005114758065e-09,4965230.687212661,2.014005114758065e-07
305618_vit_small_patch32_224,305618,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,643.6604126020029,77062.32563224212,0.8114,0.8758,0.8192386538670767,0.8757159380497083,0.8112826763382269,0.875694943215478,0.998094948029746,0.9987454535805642,0.8712,0.5382567668939819,0.6707734308743617,0.0,0.0,643.0281091560149,77023.0108030925,48000,8,480000,6.231903881647896,49527960.99821589,2.0190615156477417e-08,2.0190615156477412e-09,4952796.099821589,2.0190615156477415e-07
305619_vit_small_patch32_224,305619,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,628.1932530069971,75811.16629330776,0.8178,0.8734,0.8209246248774251,0.8743595767564848,0.8194001097966317,0.8746444565367953,0.9981595946821216,0.9987212112335708,0.8767,0.5490936140945855,0.6670817822497179,0.0,0.0,627.5609495610091,75771.85146415814,48000,8,480000,6.334806273369884,47551455.05484282,2.102985069219572e-08,2.102985069219572e-09,4755145.505484282,2.102985069219572e-07
305711_vit_small_patch32_224,305711,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,675.0900334260004,80204.70059539813,0.8437,0.8844,0.8505122249131368,0.884835560819477,0.8451996651253206,0.8852184767195077,0.9984212106325722,0.99883232213132,0.8753,0.6055384494461501,0.6919175717361504,0.0,0.0,674.4577299800125,80165.38576624851,48000,8,480000,5.987621657551995,54068164.10687597,1.849517209467868e-08,1.8495172094678683e-09,5406816.4106875975,1.8495172094678682e-07
305712_vit_small_patch32_224,305712,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,669.1502644749999,79828.90142934816,0.8438,0.8774,0.8492783704010618,0.8775059472259403,0.8451549520852424,0.8778647042180074,0.9984222208476816,0.9987616150827512,0.8788,0.6047002708974069,0.675051846490493,0.0,0.0,668.5179610290119,79789.58660019854,48000,8,480000,6.015822621128928,53340771.7453125,1.8747385297961656e-08,1.8747385297961653e-09,5334077.17453125,1.8747385297961655e-07
305713_vit_small_patch32_224,305713,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,671.7334103419998,80142.40079213868,0.836,0.8754,0.842632444202332,0.8757703959349334,0.8363881576988768,0.8762046126866835,0.9983434331081182,0.9987414132028752,0.8778,0.5882098529933982,0.6708962993344189,0.0,0.0,671.1011068960119,80103.08596298906,48000,8,480000,5.992278502500888,53757269.65554835,1.8602135235058184e-08,1.8602135235058182e-09,5375726.965554835,1.860213523505818e-07
305714_vit_small_patch32_224,305714,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,672.607114475999,80261.35981141284,0.8418,0.8772,0.8479167815064972,0.8769694899456497,0.8409880594138922,0.8768531952312625,0.9984020188897712,0.9987595949409857,0.8776,0.5993181527218076,0.6737068464189313,0.0,0.0,671.974811030011,80222.04498226322,48000,8,480000,5.983392720867763,53907193.51739737,1.8550399951302824e-08,1.8550399951302823e-09,5390719.351739736,1.8550399951302826e-07
305715_vit_small_patch32_224,305715,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,668.4158023840064,79859.54544935579,0.8507,0.8808,0.8537064600244011,0.8803258751451718,0.8496466071251405,0.8802860586436267,0.9984919180777648,0.998795958706427,0.8744,0.6161236534955787,0.6817440768885169,0.0,0.0,667.7834989380184,79820.23062020617,48000,8,480000,6.013513068934806,53302632.88960084,1.8760799341210345e-08,1.8760799341210344e-09,5330263.288960084,1.876079934121034e-07
305716_vit_small_patch32_224,305716,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,674.8789962219962,80491.32260163467,0.834,0.8773,0.8403413608482413,0.8782879058867202,0.8348928900903816,0.8774914417550818,0.9983232310525044,0.9987606051213392,0.8762,0.5841491246309231,0.6752884553381173,0.0,0.0,674.2466927760082,80452.00777248506,48000,8,480000,5.966289882502624,54244500.16778776,1.8435048657593388e-08,1.8435048657593387e-09,5424450.016778776,1.8435048657593385e-07
305717_vit_small_patch32_224,305717,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,673.012586138997,80333.42646398148,0.8475,0.8717,0.8537428480194614,0.8719332845542458,0.8469672637464535,0.8712415634496318,0.9984595951066528,0.9987040396864496,0.8779,0.6118766847616196,0.6613413760419496,0.0,0.0,672.380282693009,80294.11163483186,48000,8,480000,5.978022425641663,53988177.47961227,1.8522573768629873e-08,1.8522573768629867e-09,5398817.747961227,1.852257376862987e-07
305718_vit_small_patch32_224,305718,64,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,678.2794594569932,80810.2750987044,0.8404,0.877,0.8449535961767619,0.8768730230031581,0.8399470432066742,0.8768096965987233,0.9983878775479716,0.9987575748020084,0.8744,0.5954840140301937,0.673444379534435,0.0,0.0,677.6471560110052,80770.96026955478,48000,8,480000,5.942729892007087,54734211.51494169,1.8270108809862252e-08,1.8270108809862246e-09,5473421.151494169,1.8270108809862253e-07
305811_vit_small_patch32_224,305811,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,623.2623049529939,85422.88460154925,0.5734,0.8815,0.5841230288029167,0.8818576905438524,0.5762098772855374,0.8821499322756775,0.995690905027865,0.998803029174407,0.8713,0.1921618874605889,0.6849250959516312,0.0,0.0,622.6300015070059,85383.56977239963,48000,8,480000,5.621690464330536,53162372.176062725,1.881029681460052e-08,1.881029681460052e-09,5316237.217606273,1.881029681460052e-07
305812_vit_small_patch32_224,305812,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,625.8699925760011,85668.34571518644,0.5376,0.8772,0.5410319725141922,0.877045236394028,0.5417100489811122,0.8776112389758872,0.9953292888602304,0.9987595948789711,0.8728,0.1568252060053617,0.674347509498285,0.0,0.0,625.2376891300131,85629.03088603682,48000,8,480000,5.605575527753306,53538497.39362818,1.8678148410624124e-08,1.867814841062412e-09,5353849.739362817,1.867814841062413e-07
305813_vit_small_patch32_224,305813,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,614.7451040279993,84483.56070045216,0.5888,0.8705,0.5920990000711733,0.8706811210498165,0.593414228516789,0.8713894102882805,0.9958464615491356,0.9986919182164714,0.8738,0.2060214639662274,0.6595864365699643,0.0,0.0,614.1128005820113,84444.24587130254,48000,8,480000,5.684223892904972,51858292.32506155,1.9283319121496223e-08,1.928331912149622e-09,5185829.232506155,1.928331912149622e-07
305814_vit_small_patch32_224,305814,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,633.065320554997,86619.13575203411,0.5727,0.8777,0.575827181007889,0.8770276362376221,0.5730450208600747,0.877127741466603,0.9956838348394392,0.9987646454501836,0.8721,0.1881609703066873,0.6743500354995812,0.0,0.0,632.433017109009,86579.8209228845,48000,8,480000,5.544017010932948,54755937.367017545,1.8262859665742e-08,1.8262859665742e-09,5475593.736701756,1.8262859665742002e-07
305815_vit_small_patch32_224,305815,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,627.4299944369996,86027.77416991536,0.5886,0.8726,0.6001989725122737,0.8722318343374618,0.5895392692314875,0.8723388169326955,0.9958444413743632,0.998713130362406,0.8721,0.2074052511051763,0.6630909484780639,0.0,0.0,626.7976909910116,85988.45934076574,48000,8,480000,5.582144437520348,53897367.76666644,1.8553781778902823e-08,1.855378177890282e-09,5389736.776666643,1.8553781778902826e-07
305816_vit_small_patch32_224,305816,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,626.3054641089984,85870.19329563853,0.57,0.8688,0.5768212870653006,0.8687219628407784,0.5711572575096366,0.8687064856967663,0.9956565623649216,0.9986747464704132,0.8714,0.1869740757291005,0.6547835279607402,0.0,0.0,625.6731606630104,85830.87846648891,48000,8,480000,5.592392954330617,53702077.01261084,1.8621253694995268e-08,1.8621253694995267e-09,5370207.701261083,1.8621253694995278e-07
305817_vit_small_patch32_224,305817,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,628.6360613270008,86180.54081083776,0.5976,0.8673,0.6075572068083501,0.8671302900470829,0.5987356096981461,0.8668871518735903,0.9959353512847025,0.9986595952173956,0.8707,0.2165030417284048,0.6510790915024337,0.0,0.0,628.0037578810128,86141.22598168814,48000,8,480000,5.572244816924687,54097013.624977686,1.8485308762742494e-08,1.848530876274249e-09,5409701.362497769,1.848530876274249e-07
305818_vit_small_patch32_224,305818,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,619.1775606930023,85115.0231576334,0.5693,0.8732,0.579764802360522,0.8732549066935428,0.5680282230662814,0.8728476211783261,0.9956494916034544,0.9987191909341026,0.8718,0.1866678048974471,0.6647166992265454,0.0,0.0,618.5452572470143,85075.70832848379,48000,8,480000,5.642033542015112,52623175.89351396,1.90030339868418e-08,1.90030339868418e-09,5262317.589351396,1.9003033986841802e-07
305819_vit_small_patch32_224,305819,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_small_patch32_224,642.2792900670029,88123.00164827977,0.5776,0.8711,0.5839976456728591,0.8725047507810382,0.5808386471197887,0.8723467013105907,0.9957333303717242,0.9986979788942124,0.873,0.1950908184329691,0.6621541544975282,0.0,0.0,641.6469866210149,88083.68681913015,48000,8,480000,5.449363183283024,56518632.21796407,1.7693280264524106e-08,1.7693280264524104e-09,5651863.221796406,1.769328026452411e-07
305311_vit_tiny_patch16_224,305311,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,698.0727435699991,88724.740253733,0.6959,0.8566,0.7069044299140809,0.8567166152922964,0.698773038867436,0.8573837092880132,0.9969282799319592,0.998551513785738,0.8517,0.3426948639347132,0.6282911779046135,0.0,0.0,697.6429334716267,88702.10876514264,48000,8,480000,5.411370785681097,61882399.3640334,1.6159683694831147e-08,1.6159683694831146e-09,6188239.936403342,1.6159683694831146e-07
305312_vit_tiny_patch16_224,305312,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,697.8850178209977,89092.7258899194,0.7173,0.8597,0.7252826771388585,0.8596350085191793,0.7175914246302811,0.8601165063789453,0.9971444419567196,0.9985828270482056,0.852,0.3722574933361297,0.6347495414617823,0.0,0.0,697.4552077226253,89070.09440132903,48000,8,480000,5.389014160434503,62122401.19255278,1.609725285570384e-08,1.609725285570384e-09,6212240.119255278,1.609725285570384e-07
305313_vit_tiny_patch16_224,305313,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,696.9753153480015,89134.38727388244,0.7152,0.8554,0.7248543252115125,0.8556697841622999,0.7170293510690794,0.8564553573979977,0.9971232301780004,0.9985393928502068,0.854,0.3706500032393059,0.6259582607632511,0.0,0.0,696.5455052496291,89111.75578529207,48000,8,480000,5.386494697248734,62070392.95714782,1.6110740602051293e-08,1.6110740602051292e-09,6207039.295714783,1.6110740602051295e-07
305314_vit_tiny_patch16_224,305314,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,679.0310932069988,96173.1074172528,0.6882,0.8517,0.6962386127807421,0.8509554226366592,0.6879987395266286,0.8513286872951535,0.9968505024641636,0.9985020189718904,0.8504,0.328617319003247,0.6160836350317614,0.0,0.0,678.6012831086264,96150.47592866245,48000,8,480000,4.992174977439837,65247836.33669542,1.5326178707899922e-08,1.5326178707899919e-09,6524783.633669542,1.532617870789992e-07
305315_vit_tiny_patch16_224,305315,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,680.6198655810003,95049.7466842332,0.6999,0.8509,0.7058997193910771,0.8498435692927495,0.7006757942701972,0.8505334013723608,0.996968684629184,0.9984939382812776,0.8532,0.3451259653023537,0.6141215286987324,0.0,0.0,680.1900554826279,95027.11519564284,48000,8,480000,5.05118985262018,64636498.757278375,1.5471135027829694e-08,1.5471135027829695e-09,6463649.875727838,1.5471135027829698e-07
305316_vit_tiny_patch16_224,305316,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,679.0954112260006,95811.16740879673,0.7116,0.8502,0.7189783397202063,0.8509796604159469,0.7130104018390709,0.8502784634183304,0.9970868664791708,0.9984868675401518,0.8519,0.3637312438004972,0.6142480930623659,0.0,0.0,678.6656011276282,95788.53592020636,48000,8,480000,5.011038068269976,65008384.31142225,1.5382631188148078e-08,1.5382631188148072e-09,6500838.431142225,1.5382631188148078e-07
305317_vit_tiny_patch16_224,305317,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,697.1110958540012,89728.29644930387,0.72,0.8505,0.729232781653416,0.850344937520128,0.719619094131281,0.8506593619031007,0.997171715605658,0.9984898981537352,0.8515,0.3767656574972628,0.6142834431003632,0.0,0.0,696.6812857556288,89705.6649607135,48000,8,480000,5.350832639278862,62496258.00439354,1.6000958008233056e-08,1.6000958008233055e-09,6249625.800439354,1.6000958008233054e-07
305318_vit_tiny_patch16_224,305318,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,683.9626419369961,93906.73905391368,0.6985,0.8552,0.7080478486462344,0.854502466471191,0.6982775830475185,0.8547310904178298,0.9969545431122392,0.9985373726124454,0.8521,0.3442963945299286,0.6236986992625768,0.0,0.0,683.5328318386237,93884.10756532331,48000,8,480000,5.112686400794963,64172869.9087674,1.5582909123772546e-08,1.5582909123772543e-09,6417286.99087674,1.5582909123772546e-07
305319_vit_tiny_patch16_224,305319,128,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,683.4198386080025,93870.70167410027,0.7152,0.8492,0.7249238586706985,0.8499557934180705,0.7175414766583511,0.85003308812131,0.9971232303263898,0.9984767666194508,0.8532,0.3709503144542921,0.6126044101863272,0.0,0.0,682.9900285096301,93848.0701855099,48000,8,480000,5.114649657165905,64097296.131575175,1.5601282118784832e-08,1.560128211878483e-09,6409729.613157516,1.5601282118784834e-07
305411_vit_tiny_patch16_224,305411,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,676.5863917829993,97995.06757038744,0.3438,0.853,0.3346362332398505,0.8532609738773956,0.346317074609111,0.8537718850184106,0.9933717109219058,0.9985151501150872,0.8495,0.0395789736250213,0.6204794773231432,0.0,0.0,676.1565816846269,97972.43608179707,48000,8,480000,4.8993371931596,66244707.48038351,1.509554556182653e-08,1.509554556182653e-09,6624470.748038352,1.5095545561826528e-07
305412_vit_tiny_patch16_224,305412,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,698.145567395004,100432.8974202048,0.3464,0.8588,0.3449922833103114,0.8588238536596124,0.3476950598725639,0.8593806206010473,0.9933979740463807,0.9985737361311948,0.8502,0.0412770883058924,0.6329389604131246,0.0,0.0,697.7157572966316,100410.26593161444,48000,8,480000,4.780387697876526,70057824.73483253,1.4273923059772124e-08,1.4273923059772126e-09,7005782.473483254,1.4273923059772122e-07
305413_vit_tiny_patch16_224,305413,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,700.0932004780043,100667.71327205269,0.3699,0.8493,0.3578850414517645,0.8502185133674004,0.3739590137014445,0.8503105342290103,0.9936353487891788,0.9984777766426428,0.8495,0.0491902371974568,0.6130665827217371,0.0,0.0,699.6633903796319,100645.08178346232,48000,8,480000,4.769234536792558,70417679.14565258,1.4200979244595533e-08,1.4200979244595531e-09,7041767.914565258,1.4200979244595533e-07
305414_vit_tiny_patch16_224,305414,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,685.9905729059974,99186.9189623676,0.3024,0.8474,0.292119276878144,0.8471893396468263,0.3049040319248415,0.8470907761819744,0.9929535295670324,0.9984585845927882,0.846,0.0267444761052518,0.6071960674094298,0.0,0.0,685.560762807625,99164.28747377724,48000,8,480000,4.84045226591206,67983144.56379734,1.4709528463508644e-08,1.4709528463508642e-09,6798314.456379734,1.4709528463508646e-07
305415_vit_tiny_patch16_224,305415,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,695.6531316870023,100500.76640737728,0.3483,0.8473,0.3402745133793636,0.8463675044956024,0.3526667116334417,0.8469326622558729,0.9934171668538464,0.9984575746180488,0.8493,0.0415220727463898,0.6064216322189668,0.0,0.0,695.2233215886299,100478.1349187869,48000,8,480000,4.777158735957508,69854742.70526953,1.431542027460026e-08,1.4315420274600259e-09,6985474.270526954,1.4315420274600257e-07
305416_vit_tiny_patch16_224,305416,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,690.86148331,99739.4920521786,0.3551,0.8471,0.3574035400549384,0.8476894592072203,0.357671535191121,0.8473236164659456,0.993485853649158,0.998455554385108,0.8517,0.045097824110696,0.6075045192980372,0.0,0.0,690.4316732116276,99716.86056358824,48000,8,480000,4.813629282822335,68847678.88632879,1.4524817919440013e-08,1.452481791944001e-09,6884767.8886328805,1.4524817919440006e-07
305417_vit_tiny_patch16_224,305417,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,698.7825454830017,100620.94830810804,0.3966,0.8438,0.3833383729954523,0.8439720846607645,0.3948166209973201,0.843788435046747,0.9939050471301928,0.9984222213485848,0.8483,0.0596589119386901,0.5999504868358371,0.0,0.0,698.3527353846293,100598.31681951768,48000,8,480000,4.771451602526936,70253109.72599973,1.4234245343731931e-08,1.423424534373193e-09,7025310.972599973,1.423424534373193e-07
305418_vit_tiny_patch16_224,305418,256,0.01,10,SGD,30_03,project_30_03conf.csv,vit_tiny_patch16_224,697.8053506360011,100501.49164593636,0.3271,0.8525,0.316061374803522,0.8527775905704105,0.3264528362946708,0.8520976802345266,0.9932030250753762,0.9985100998641968,0.8463,0.0335204969739539,0.6185460133076616,0.0,0.0,697.3755405376287,100478.860157346,48000,8,480000,4.777124255274579,70071499.41483396,1.4271137457468227e-08,1.4271137457468226e-09,7007149.941483396,1.4271137457468228e-07
