unique_id,exp_id,batch_size,lr,epochs,optimizer,model,duration,total_energy_J,accuracy_0,accuracy,precision_0,precision,recall_0,recall,specificity_0,specificity,test_accuracy,Pg_0,Pg,weight_decay,dropout,n_samples,rate,tot_samples
305619_vit_small_patch32_224,305619,128,0.01,10,SGD,vit_small_patch32_224,628.1932530069971,75811.16629330776,0.8178,0.8734,0.8209246248774251,0.8743595767564848,0.8194001097966317,0.8746444565367953,0.9981595946821216,0.9987212112335708,0.8767,0.5490936140945855,0.6670817822497179,0.0,0.0,48000,08,480000
305711_vit_small_patch32_224,305711,64,0.01,10,SGD,vit_small_patch32_224,675.0900334260004,80204.70059539813,0.8437,0.8844,0.8505122249131368,0.884835560819477,0.8451996651253206,0.8852184767195077,0.9984212106325722,0.99883232213132,0.8753,0.6055384494461501,0.6919175717361504,0.0,0.0,48000,08,480000
305712_vit_small_patch32_224,305712,64,0.01,10,SGD,vit_small_patch32_224,669.1502644749999,79828.90142934816,0.8438,0.8774,0.8492783704010618,0.8775059472259403,0.8451549520852424,0.8778647042180074,0.9984222208476816,0.9987616150827512,0.8788,0.6047002708974069,0.675051846490493,0.0,0.0,48000,08,480000
305713_vit_small_patch32_224,305713,64,0.01,10,SGD,vit_small_patch32_224,671.7334103419998,80142.40079213868,0.836,0.8754,0.842632444202332,0.8757703959349334,0.8363881576988768,0.8762046126866835,0.9983434331081182,0.9987414132028752,0.8778,0.5882098529933982,0.6708962993344189,0.0,0.0,48000,08,480000
305714_vit_small_patch32_224,305714,64,0.01,10,SGD,vit_small_patch32_224,672.607114475999,80261.35981141284,0.8418,0.8772,0.8479167815064972,0.8769694899456497,0.8409880594138922,0.8768531952312625,0.9984020188897712,0.9987595949409857,0.8776,0.5993181527218076,0.6737068464189313,0.0,0.0,48000,08,480000
305715_vit_small_patch32_224,305715,64,0.01,10,SGD,vit_small_patch32_224,668.4158023840064,79859.54544935579,0.8507,0.8808,0.8537064600244011,0.8803258751451718,0.8496466071251405,0.8802860586436267,0.9984919180777648,0.998795958706427,0.8744,0.6161236534955787,0.6817440768885169,0.0,0.0,48000,08,480000
305716_vit_small_patch32_224,305716,64,0.01,10,SGD,vit_small_patch32_224,674.8789962219962,80491.32260163467,0.834,0.8773,0.8403413608482413,0.8782879058867202,0.8348928900903816,0.8774914417550818,0.9983232310525044,0.9987606051213392,0.8762,0.5841491246309231,0.6752884553381173,0.0,0.0,48000,08,480000
305717_vit_small_patch32_224,305717,64,0.01,10,SGD,vit_small_patch32_224,673.012586138997,80333.42646398148,0.8475,0.8717,0.8537428480194614,0.8719332845542458,0.8469672637464535,0.8712415634496318,0.9984595951066528,0.9987040396864496,0.8779,0.6118766847616196,0.6613413760419496,0.0,0.0,48000,08,480000
305718_vit_small_patch32_224,305718,64,0.01,10,SGD,vit_small_patch32_224,678.2794594569932,80810.2750987044,0.8404,0.877,0.8449535961767619,0.8768730230031581,0.8399470432066742,0.8768096965987233,0.9983878775479716,0.9987575748020084,0.8744,0.5954840140301937,0.673444379534435,0.0,0.0,48000,08,480000
305811_vit_small_patch32_224,305811,256,0.01,10,SGD,vit_small_patch32_224,623.2623049529939,85422.88460154925,0.5734,0.8815,0.5841230288029167,0.8818576905438524,0.5762098772855374,0.8821499322756775,0.995690905027865,0.998803029174407,0.8713,0.1921618874605889,0.6849250959516312,0.0,0.0,48000,08,480000
305812_vit_small_patch32_224,305812,256,0.01,10,SGD,vit_small_patch32_224,625.8699925760011,85668.34571518644,0.5376,0.8772,0.5410319725141922,0.877045236394028,0.5417100489811122,0.8776112389758872,0.9953292888602304,0.9987595948789711,0.8728,0.1568252060053617,0.674347509498285,0.0,0.0,48000,08,480000
305813_vit_small_patch32_224,305813,256,0.01,10,SGD,vit_small_patch32_224,614.7451040279993,84483.56070045216,0.5888,0.8705,0.5920990000711733,0.8706811210498165,0.593414228516789,0.8713894102882805,0.9958464615491356,0.9986919182164714,0.8738,0.2060214639662274,0.6595864365699643,0.0,0.0,48000,08,480000
305814_vit_small_patch32_224,305814,256,0.01,10,SGD,vit_small_patch32_224,633.065320554997,86619.13575203411,0.5727,0.8777,0.575827181007889,0.8770276362376221,0.5730450208600747,0.877127741466603,0.9956838348394392,0.9987646454501836,0.8721,0.1881609703066873,0.6743500354995812,0.0,0.0,48000,08,480000
305815_vit_small_patch32_224,305815,256,0.01,10,SGD,vit_small_patch32_224,627.4299944369996,86027.77416991536,0.5886,0.8726,0.6001989725122737,0.8722318343374618,0.5895392692314875,0.8723388169326955,0.9958444413743632,0.998713130362406,0.8721,0.2074052511051763,0.6630909484780639,0.0,0.0,48000,08,480000
305816_vit_small_patch32_224,305816,256,0.01,10,SGD,vit_small_patch32_224,626.3054641089984,85870.19329563853,0.57,0.8688,0.5768212870653006,0.8687219628407784,0.5711572575096366,0.8687064856967663,0.9956565623649216,0.9986747464704132,0.8714,0.1869740757291005,0.6547835279607402,0.0,0.0,48000,08,480000
305817_vit_small_patch32_224,305817,256,0.01,10,SGD,vit_small_patch32_224,628.6360613270008,86180.54081083776,0.5976,0.8673,0.6075572068083501,0.8671302900470829,0.5987356096981461,0.8668871518735903,0.9959353512847025,0.9986595952173956,0.8707,0.2165030417284048,0.6510790915024337,0.0,0.0,48000,08,480000
305818_vit_small_patch32_224,305818,256,0.01,10,SGD,vit_small_patch32_224,619.1775606930023,85115.0231576334,0.5693,0.8732,0.579764802360522,0.8732549066935428,0.5680282230662814,0.8728476211783261,0.9956494916034544,0.9987191909341026,0.8718,0.1866678048974471,0.6647166992265454,0.0,0.0,48000,08,480000
305819_vit_small_patch32_224,305819,256,0.01,10,SGD,vit_small_patch32_224,642.2792900670029,88123.00164827977,0.5776,0.8711,0.5839976456728591,0.8725047507810382,0.5808386471197887,0.8723467013105907,0.9957333303717242,0.9986979788942124,0.873,0.1950908184329691,0.6621541544975282,0.0,0.0,48000,08,480000
305311_vit_tiny_patch16_224,305311,128,0.01,10,SGD,vit_tiny_patch16_224,698.0727435699991,88724.740253733,0.6959,0.8566,0.7069044299140809,0.8567166152922964,0.698773038867436,0.8573837092880132,0.9969282799319592,0.998551513785738,0.8517,0.3426948639347132,0.6282911779046135,0.0,0.0,48000,08,480000
305312_vit_tiny_patch16_224,305312,128,0.01,10,SGD,vit_tiny_patch16_224,697.8850178209977,89092.7258899194,0.7173,0.8597,0.7252826771388585,0.8596350085191793,0.7175914246302811,0.8601165063789453,0.9971444419567196,0.9985828270482056,0.852,0.3722574933361297,0.6347495414617823,0.0,0.0,48000,08,480000
305313_vit_tiny_patch16_224,305313,128,0.01,10,SGD,vit_tiny_patch16_224,696.9753153480015,89134.38727388244,0.7152,0.8554,0.7248543252115125,0.8556697841622999,0.7170293510690794,0.8564553573979977,0.9971232301780004,0.9985393928502068,0.854,0.3706500032393059,0.6259582607632511,0.0,0.0,48000,08,480000
305314_vit_tiny_patch16_224,305314,128,0.01,10,SGD,vit_tiny_patch16_224,679.0310932069988,96173.1074172528,0.6882,0.8517,0.6962386127807421,0.8509554226366592,0.6879987395266286,0.8513286872951535,0.9968505024641636,0.9985020189718904,0.8504,0.328617319003247,0.6160836350317614,0.0,0.0,48000,08,480000
305315_vit_tiny_patch16_224,305315,128,0.01,10,SGD,vit_tiny_patch16_224,680.6198655810003,95049.7466842332,0.6999,0.8509,0.7058997193910771,0.8498435692927495,0.7006757942701972,0.8505334013723608,0.996968684629184,0.9984939382812776,0.8532,0.3451259653023537,0.6141215286987324,0.0,0.0,48000,08,480000
305316_vit_tiny_patch16_224,305316,128,0.01,10,SGD,vit_tiny_patch16_224,679.0954112260006,95811.16740879673,0.7116,0.8502,0.7189783397202063,0.8509796604159469,0.7130104018390709,0.8502784634183304,0.9970868664791708,0.9984868675401518,0.8519,0.3637312438004972,0.6142480930623659,0.0,0.0,48000,08,480000
305317_vit_tiny_patch16_224,305317,128,0.01,10,SGD,vit_tiny_patch16_224,697.1110958540012,89728.29644930387,0.72,0.8505,0.729232781653416,0.850344937520128,0.719619094131281,0.8506593619031007,0.997171715605658,0.9984898981537352,0.8515,0.3767656574972628,0.6142834431003632,0.0,0.0,48000,08,480000
305318_vit_tiny_patch16_224,305318,128,0.01,10,SGD,vit_tiny_patch16_224,683.9626419369961,93906.73905391368,0.6985,0.8552,0.7080478486462344,0.854502466471191,0.6982775830475185,0.8547310904178298,0.9969545431122392,0.9985373726124454,0.8521,0.3442963945299286,0.6236986992625768,0.0,0.0,48000,08,480000
305319_vit_tiny_patch16_224,305319,128,0.01,10,SGD,vit_tiny_patch16_224,683.4198386080025,93870.70167410027,0.7152,0.8492,0.7249238586706985,0.8499557934180705,0.7175414766583511,0.85003308812131,0.9971232303263898,0.9984767666194508,0.8532,0.3709503144542921,0.6126044101863272,0.0,0.0,48000,08,480000
305411_vit_tiny_patch16_224,305411,256,0.01,10,SGD,vit_tiny_patch16_224,676.5863917829993,97995.06757038744,0.3438,0.853,0.3346362332398505,0.8532609738773956,0.346317074609111,0.8537718850184106,0.9933717109219058,0.9985151501150872,0.8495,0.0395789736250213,0.6204794773231432,0.0,0.0,48000,08,480000
305412_vit_tiny_patch16_224,305412,256,0.01,10,SGD,vit_tiny_patch16_224,698.145567395004,100432.8974202048,0.3464,0.8588,0.3449922833103114,0.8588238536596124,0.3476950598725639,0.8593806206010473,0.9933979740463807,0.9985737361311948,0.8502,0.0412770883058924,0.6329389604131246,0.0,0.0,48000,08,480000
305413_vit_tiny_patch16_224,305413,256,0.01,10,SGD,vit_tiny_patch16_224,700.0932004780043,100667.71327205269,0.3699,0.8493,0.3578850414517645,0.8502185133674004,0.3739590137014445,0.8503105342290103,0.9936353487891788,0.9984777766426428,0.8495,0.0491902371974568,0.6130665827217371,0.0,0.0,48000,08,480000
305414_vit_tiny_patch16_224,305414,256,0.01,10,SGD,vit_tiny_patch16_224,685.9905729059974,99186.9189623676,0.3024,0.8474,0.292119276878144,0.8471893396468263,0.3049040319248415,0.8470907761819744,0.9929535295670324,0.9984585845927882,0.846,0.0267444761052518,0.6071960674094298,0.0,0.0,48000,08,480000
305415_vit_tiny_patch16_224,305415,256,0.01,10,SGD,vit_tiny_patch16_224,695.6531316870023,100500.76640737728,0.3483,0.8473,0.3402745133793636,0.8463675044956024,0.3526667116334417,0.8469326622558729,0.9934171668538464,0.9984575746180488,0.8493,0.0415220727463898,0.6064216322189668,0.0,0.0,48000,08,480000
305416_vit_tiny_patch16_224,305416,256,0.01,10,SGD,vit_tiny_patch16_224,690.86148331,99739.4920521786,0.3551,0.8471,0.3574035400549384,0.8476894592072203,0.357671535191121,0.8473236164659456,0.993485853649158,0.998455554385108,0.8517,0.045097824110696,0.6075045192980372,0.0,0.0,48000,08,480000
305417_vit_tiny_patch16_224,305417,256,0.01,10,SGD,vit_tiny_patch16_224,698.7825454830017,100620.94830810804,0.3966,0.8438,0.3833383729954523,0.8439720846607645,0.3948166209973201,0.843788435046747,0.9939050471301928,0.9984222213485848,0.8483,0.0596589119386901,0.5999504868358371,0.0,0.0,48000,08,480000
305418_vit_tiny_patch16_224,305418,256,0.01,10,SGD,vit_tiny_patch16_224,697.8053506360011,100501.49164593636,0.3271,0.8525,0.316061374803522,0.8527775905704105,0.3264528362946708,0.8520976802345266,0.9932030250753762,0.9985100998641968,0.8463,0.0335204969739539,0.6185460133076616,0.0,0.0,48000,08,480000
305419_vit_tiny_patch16_224,305419,256,0.01,10,SGD,vit_tiny_patch16_224,695.864781804994,100182.81426561468,0.4183,0.8477,0.4093334610597262,0.8484325066944522,0.4174383542197752,0.8485960004293895,0.9941242383457196,0.9984616150937822,0.8486,0.0710555694710915,0.6093851079875467,0.0,0.0,48000,08,480000
305511_vit_tiny_patch16_224,305511,64,0.01,10,SGD,vit_tiny_patch16_224,714.5666827360037,88385.9046993198,0.7863,0.8615,0.7957005904213484,0.8616748658988578,0.787703671545531,0.862264776083709,0.9978414121060823,0.9986010087819016,0.8566,0.4917703603241606,0.6391920323828499,0.0,0.0,48000,08,480000
305512_vit_tiny_patch16_224,305512,64,0.01,10,SGD,vit_tiny_patch16_224,713.0110219319977,88625.5885178208,0.795,0.8608,0.8025423979957208,0.8610617863141437,0.7954925515786359,0.8615736329640084,0.9979292911253184,0.9985939381689968,0.859,0.5064901475495036,0.6377021763361749,0.0,0.0,48000,08,480000
305513_vit_tiny_patch16_224,305513,64,0.01,10,SGD,vit_tiny_patch16_224,704.5512539889969,87699.77056178785,0.7826,0.8591,0.7970353086506339,0.8599035503498049,0.7834170112762091,0.8600616524068166,0.9978040387664936,0.9985767666154504,0.8563,0.487590976430211,0.6344603736081103,0.0,0.0,48000,08,480000
305514_vit_tiny_patch16_224,305514,64,0.01,10,SGD,vit_tiny_patch16_224,717.7901889540008,89208.13501727028,0.7851,0.8577,0.795015961566917,0.8565970873859876,0.7854929053272621,0.8572932168003013,0.9978292911467248,0.998562625082266,0.8569,0.4892145224471464,0.6289508347169267,0.0,0.0,48000,08,480000
305515_vit_tiny_patch16_224,305515,64,0.01,10,SGD,vit_tiny_patch16_224,708.1047800199958,88246.55901839255,0.7793,0.8569,0.786521108933552,0.8565075705613191,0.7783532399425616,0.8570683755352541,0.9977707054237286,0.9985545443866586,0.8549,0.4760170904998407,0.6281286632466995,0.0,0.0,48000,08,480000
305516_vit_tiny_patch16_224,305516,64,0.01,10,SGD,vit_tiny_patch16_224,715.2094124860014,88971.93202210777,0.7798,0.8542,0.7895291172514909,0.8549658241190614,0.7809146684339222,0.854469046995115,0.9977757558901296,0.9985272716111758,0.8559,0.4797200935199007,0.623109808725688,0.0,0.0,48000,08,480000
305517_vit_tiny_patch16_224,305517,64,0.01,10,SGD,vit_tiny_patch16_224,700.7636710769948,88343.58380219892,0.7801,0.8581,0.793466171697013,0.8585424886532835,0.7786611957122402,0.858537644226286,0.997778786648872,0.99856666587301,0.8537,0.4809074361846278,0.6315912455753829,0.0,0.0,48000,08,480000
305518_vit_tiny_patch16_224,305518,64,0.01,10,SGD,vit_tiny_patch16_224,706.7773244499986,89317.28342727684,0.7827,0.8585,0.792426056507012,0.8574679245664568,0.7835450978169126,0.8580403108871998,0.997805048816881,0.9985707059714156,0.8538,0.484912943121739,0.6307317537802423,0.0,0.0,48000,08,480000
305519_vit_tiny_patch16_224,305519,64,0.01,10,SGD,vit_tiny_patch16_224,710.6900231410036,88704.372401838,0.7865,0.8539,0.7975917671490481,0.8548269960035525,0.788261237300288,0.8548717650746259,0.9978434328465036,0.998524241399879,0.8592,0.4934145631351596,0.6230814597615868,0.0,0.0,48000,08,480000
306113_vit_b_16,306113,128,0.03,10,SGD,vit_b_16,1979.28643979202,403869.4473338384,0.7693,0.8718,0.7777433591983172,0.8734203954936801,0.7705618352185722,0.8729529798781163,0.9976696952319688,0.9987050495393948,0.8743,0.4599666240859118,0.6638474498098701,0.0,0.0,48000,08,480000
306114_vit_b_16,306114,128,0.03,10,SGD,vit_b_16,1982.5353165010456,406566.49781425967,0.7616,0.8702,0.7725149676574757,0.8701602277258274,0.7613179582318184,0.8698796098681402,0.9975919172144216,0.9986888878122144,0.876,0.4468408137230362,0.6578209139142989,0.0,0.0,48000,08,480000
306114_vit_b_16,306114,128,0.03,10,SGD,vit_b_16,1982.576116807002,404258.3180894009,0.7616,0.8702,0.7725149676574757,0.8701602277258274,0.7613179582318184,0.8698796098681402,0.9975919172144216,0.9986888878122144,0.876,0.4468408137230362,0.6578209139142989,0.0,0.0,48000,08,480000
306115_vit_b_16,306115,128,0.03,10,SGD,vit_b_16,2005.803599680076,409136.5492938133,0.7749,0.869,0.782235343567753,0.8691717319314446,0.7742205746490112,0.8688198335247748,0.9977262609464492,0.9986767666991776,0.875,0.4682299690858887,0.6553601692534116,0.0,0.0,48000,08,480000
306115_vit_b_16,306115,128,0.03,10,SGD,vit_b_16,1994.511165879987,405997.9685854636,0.7749,0.869,0.782235343567753,0.8691717319314446,0.7742205746490112,0.8688198335247748,0.9977262609464492,0.9986767666991776,0.875,0.4682299690858887,0.6553601692534116,0.0,0.0,48000,08,480000
306116_vit_b_16,306116,128,0.03,10,SGD,vit_b_16,1974.3844721110072,403672.2468080746,0.7756,0.8696,0.784515722147106,0.8695891896046894,0.7756960143298567,0.8690639355243079,0.9977333316155546,0.9986828272846182,0.8785,0.4709182191265963,0.6563159718589007,0.0,0.0,48000,08,480000
306117_vit_b_16,306117,128,0.03,10,SGD,vit_b_16,1989.051310414012,405444.9640480265,0.7663,0.8727,0.7775190323366765,0.8731515702989738,0.7678493058405924,0.87290275761654,0.9976393926322936,0.9987141407021436,0.8763,0.4564145065462813,0.664296065032958,0.0,0.0,48000,08,480000
306118_vit_b_16,306118,128,0.03,10,SGD,vit_b_16,1981.3729563000088,403891.8303083382,0.7792,0.8743,0.7839489506294963,0.874162156285646,0.78004182377271,0.8742292193214266,0.9977696952543366,0.9987303020537596,0.8731,0.4754281856677422,0.6673075281949518,0.0,0.0,48000,08,480000
306119_vit_b_16,306119,128,0.03,10,SGD,vit_b_16,1991.429519327008,405520.2260762659,0.743,0.8761,0.7555041633081866,0.8769700758585618,0.7450466573484346,0.8768652976299152,0.9974040386021144,0.9987484839797742,0.874,0.4171384938069822,0.6728642757036786,0.0,0.0,48000,08,480000
306311_vit_b_16,306311,64,0.03,10,SGD,vit_b_16,2039.418905793922,416844.9177303956,0.7717,0.8824,0.7885548570008103,0.8831527547722245,0.7724525055600178,0.8826125837205225,0.9976939372195536,0.9988121200920698,0.8758,0.4689748256669934,0.6869976414656157,0.0,0.0,48000,08,480000
306311_vit_b_16,306311,64,0.03,10,SGD,vit_b_16,2025.850652021996,413357.0845380531,0.7717,0.8824,0.7885548570008103,0.8831527547722245,0.7724525055600178,0.8826125837205225,0.9976939372195536,0.9988121200920698,0.8758,0.4689748256669934,0.6869976414656157,0.0,0.0,48000,08,480000
306312_vit_b_16,306312,64,0.03,10,SGD,vit_b_16,2029.37742246408,415756.81696764927,0.7844,0.8782,0.7962459057249223,0.8783986684096955,0.7848253902596157,0.8788990288693758,0.997822220324969,0.998769695897872,0.8754,0.4891150349222995,0.6771571100939053,0.0,0.0,48000,08,480000
306312_vit_b_16,306312,64,0.03,10,SGD,vit_b_16,2027.4207651840115,413599.8826494986,0.7844,0.8782,0.7962459057249223,0.8783986684096955,0.7848253902596157,0.8788990288693758,0.997822220324969,0.998769695897872,0.8754,0.4891150349222995,0.6771571100939053,0.0,0.0,48000,08,480000
306313_vit_b_16,306313,64,0.03,10,SGD,vit_b_16,2035.807225544937,415999.6619271336,0.7692,0.8739,0.7834126431837122,0.8753537194232516,0.7706178454208288,0.8750015706295632,0.9976686851302056,0.998726261676425,0.8772,0.4632924836786866,0.6684987864800224,0.0,0.0,48000,08,480000
306313_vit_b_16,306313,64,0.03,10,SGD,vit_b_16,2032.049246167008,413862.8033542712,0.7692,0.8739,0.7834126431837122,0.8753537194232516,0.7706178454208288,0.8750015706295632,0.9976686851302056,0.998726261676425,0.8772,0.4632924836786866,0.6684987864800224,0.0,0.0,48000,08,480000
306314_vit_b_16,306314,64,0.03,10,SGD,vit_b_16,2039.5922887329943,417089.6147639602,0.789,0.8754,0.8034820734894658,0.87525135780076,0.7892735079290476,0.8751654832470684,0.9978686851184688,0.9987414131078732,0.8751,0.4992914333599421,0.669703509001643,0.0,0.0,48000,08,480000
306314_vit_b_16,306314,64,0.03,10,SGD,vit_b_16,2032.3244299289945,414126.694674869,0.789,0.8754,0.8034820734894658,0.87525135780076,0.7892735079290476,0.8751654832470684,0.9978686851184688,0.9987414131078732,0.8751,0.4992914333599421,0.669703509001643,0.0,0.0,48000,08,480000
306315_vit_b_16,306315,64,0.03,10,SGD,vit_b_16,2044.0083190011792,418255.5942279245,0.7788,0.8731,0.7888677981922015,0.8735678450233968,0.7771588383414829,0.8728710430180608,0.9977656549149468,0.9987181808711876,0.877,0.4763964452925555,0.6648959234045643,0.0,0.0,48000,08,480000
306315_vit_b_16,306315,64,0.03,10,SGD,vit_b_16,2034.7669997869816,414276.60767400975,0.7788,0.8731,0.7888677981922015,0.8735678450233968,0.7771588383414829,0.8728710430180608,0.9977656549149468,0.9987181808711876,0.877,0.4763964452925555,0.6648959234045643,0.0,0.0,48000,08,480000
306317_vit_b_16,306317,64,0.03,10,SGD,vit_b_16,2039.7879254550207,417477.4914232577,0.7841,0.874,0.7945576642403723,0.8745544282749068,0.7848542817731768,0.874771751076852,0.9978191907116484,0.998727272022546,0.88,0.487907797971848,0.6677900363946238,0.0,0.0,48000,08,480000
306317_vit_b_16,306317,64,0.03,10,SGD,vit_b_16,2030.970163350983,413896.9373325806,0.7841,0.874,0.7945576642403723,0.8745544282749068,0.7848542817731768,0.874771751076852,0.9978191907116484,0.998727272022546,0.88,0.487907797971848,0.6677900363946238,0.0,0.0,48000,08,480000
306318_vit_b_16,306318,64,0.03,10,SGD,vit_b_16,2041.4175863801504,417990.9957791109,0.7775,0.8772,0.7923797855809263,0.877295088152202,0.7787369229658535,0.8772801143723344,0.9977525235239578,0.998759595005582,0.8745,0.4786823198277645,0.6742851117740801,0.0,0.0,48000,08,480000
306318_vit_b_16,306318,64,0.03,10,SGD,vit_b_16,2037.1951870860064,414156.7296528113,0.7775,0.8772,0.7923797855809263,0.877295088152202,0.7787369229658535,0.8772801143723344,0.9977525235239578,0.998759595005582,0.8745,0.4786823198277645,0.6742851117740801,0.0,0.0,48000,08,480000
306319_vit_b_16,306319,64,0.03,10,SGD,vit_b_16,2033.515151384985,416753.7516817934,0.7818,0.879,0.7924173378864923,0.8802478224783898,0.7830065829416901,0.8797807508901084,0.9977959580660754,0.9987777769294002,0.8768,0.4840127353509458,0.6798876630455504,0.0,0.0,48000,08,480000
306319_vit_b_16,306319,64,0.03,10,SGD,vit_b_16,2029.9193701329928,413283.6170567053,0.7818,0.879,0.7924173378864923,0.8802478224783898,0.7830065829416901,0.8797807508901084,0.9977959580660754,0.9987777769294002,0.8768,0.4840127353509458,0.6798876630455504,0.0,0.0,48000,08,480000
306316_vit_b_32,306316,64,0.03,10,SGD,vit_b_32,928.7820250579972,153941.6181997548,0.7392,0.8556,0.754066258296697,0.8558538146773006,0.7399549917444911,0.855901146090118,0.9973656545692362,0.998541413036034,0.8599,0.4113686385168868,0.625835300193714,0.0,0.0,48000,08,480000
306620_vit_b_32,306620,128,0.035,10,SGD,vit_b_32,899.6181106610165,147767.82284464705,0.7367,0.8572,0.7530279751732639,0.8568224393052319,0.7371169089773878,0.8568368135766132,0.9973404018904416,0.9985575745915496,0.8575,0.4078322513208156,0.6284116415784858,0.0,0.0,48000,08,480000
306621_vit_b_32,306621,128,0.035,10,SGD,vit_b_32,915.2549895909906,149066.87432606568,0.7317,0.854,0.7451384880121468,0.8547929273058166,0.7328414334865246,0.8549849599561976,0.997289897177938,0.9985252515392432,0.8602,0.3984753734773145,0.6232127331661858,0.0,0.0,48000,08,480000
306622_vit_b_32,306622,128,0.035,10,SGD,vit_b_32,907.1946601180244,147880.7616689089,0.7111,0.854,0.7360864322239332,0.8543239625641715,0.7112881621919703,0.8547124748020682,0.9970818160428322,0.9985252514442836,0.8662,0.3712238480944207,0.6226723101405591,0.0,0.0,48000,08,480000
306623_vit_b_32,306623,128,0.035,10,SGD,vit_b_32,916.3255083039984,149178.489617313,0.7468,0.862,0.7560868276456785,0.8613129866484489,0.7453392850687308,0.8609262302816053,0.9974424222499436,0.9986060595201114,0.8612,0.4197762165915569,0.6383052231048604,0.0,0.0,48000,08,480000
306624_vit_b_32,306624,128,0.035,10,SGD,vit_b_32,901.1927000159922,147446.06411878308,0.7295,0.858,0.7441653628132717,0.8572056277246284,0.7275155698497785,0.8572147256396818,0.9972676746146316,0.9985656554354072,0.8609,0.3938662629945268,0.6295620622262029,0.0,0.0,48000,08,480000
306625_vit_b_32,306625,128,0.035,10,SGD,vit_b_32,924.8854371829948,149998.7678463702,0.7393,0.8625,0.7521655589702817,0.8622930127417842,0.7395366642698149,0.8630187613246275,0.997366664417358,0.9986111099247668,0.8594,0.4101556592461935,0.6409595182348629,0.0,0.0,48000,08,480000
306626_vit_b_32,306626,128,0.035,10,SGD,vit_b_32,918.7246798190172,149547.3825918359,0.7422,0.8596,0.7551795456553989,0.8603123665096333,0.7452273654413052,0.8605268236877286,0.9973959575878528,0.9985818170881866,0.8628,0.4166079626061081,0.6354781736433724,0.0,0.0,48000,08,480000
306627_vit_b_32,306627,128,0.035,10,SGD,vit_b_32,918.8183635660098,149127.6105368111,0.7421,0.8593,0.7588824117813683,0.8599299527657491,0.7431859635671247,0.8595924043186995,0.9973949476587473,0.9985787868770288,0.8651,0.4174472281501923,0.6342825936517414,0.0,0.0,48000,08,480000
306628_vit_b_32,306628,128,0.035,10,SGD,vit_b_32,914.7723286410036,148638.0907221023,0.7402,0.8652,0.7583599756433841,0.8645216849993198,0.7394618853567664,0.8651411145614608,0.9973757554866,0.998638382754402,0.8627,0.4139988030543161,0.6462307328103131,0.0,0.0,48000,08,480000
306629_vit_b_32,306629,128,0.035,10,SGD,vit_b_32,917.4827170519856,148975.7755407541,0.7318,0.8619,0.7400921405164581,0.8615938707583233,0.7313492656827837,0.8619907713741886,0.9972909060492838,0.9986050489388744,0.859,0.3950252766480869,0.6392280959480943,0.0,0.0,48000,08,480000
306630_vit_b_32,306630,128,0.035,10,SGD,vit_b_32,907.3425654320164,148077.53573805108,0.7251,0.8569,0.7474324883679655,0.8569262570025781,0.7234031693925438,0.856133537515101,0.9972232301391014,0.9985545443175896,0.8616,0.3909693122261325,0.6277502517991854,0.0,0.0,48000,08,480000
306720_vit_b_32,306720,128,0.025,10,SGD,vit_b_32,899.9411510630162,147240.9427451479,0.7344,0.8565,0.745991939074241,0.8562597890319157,0.734959042952095,0.8562780510377525,0.9973171695484288,0.9985505038787632,0.8582,0.401571827010946,0.6270725122552371,0.0,0.0,48000,08,480000
306721_vit_b_32,306721,128,0.025,10,SGD,vit_b_32,914.6919403869832,148832.49572949889,0.7335,0.8528,0.7427048690283893,0.8538641966560145,0.7358714089611236,0.8538594102227895,0.9973080790082764,0.998513130319018,0.8602,0.399804479666824,0.6208349311939815,0.0,0.0,48000,08,480000
306722_vit_b_32,306722,128,0.025,10,SGD,vit_b_32,920.4280525050126,149350.4933540202,0.7125,0.8546,0.7321410604870703,0.8550878278764258,0.7130677982311506,0.8552091887974528,0.997095957467339,0.9985313120547864,0.8588,0.3708919544479002,0.6240331477270774,0.0,0.0,48000,08,480000
306723_vit_b_32,306723,128,0.025,10,SGD,vit_b_32,915.8276822229964,148968.53704516822,0.7329,0.8605,0.7411570470715172,0.858943717097192,0.7316709767112437,0.8592273448517324,0.9973020181001578,0.9985909079931562,0.8603,0.3963670003808791,0.6341781569296822,0.0,0.0,48000,08,480000
306724_vit_b_32,306724,128,0.025,10,SGD,vit_b_32,908.1891857640004,148208.9070284154,0.7369,0.8561,0.7482276726466232,0.8555057033608376,0.7345342569917983,0.8552333930478782,0.9973424221482794,0.9985464635010924,0.8593,0.4039230807262355,0.6254611426382638,0.0,0.0,48000,08,480000
306725_vit_b_32,306725,128,0.025,10,SGD,vit_b_32,914.6238219730149,148932.12625017806,0.7322,0.8565,0.7437744445979788,0.8565708422905017,0.7327572802954218,0.8569777784583827,0.9972949471843824,0.9985505038123932,0.8601,0.3979740343247749,0.6278129216337153,0.0,0.0,48000,08,480000
306726_vit_b_32,306726,128,0.025,10,SGD,vit_b_32,906.9272410720004,148248.13444239888,0.7357,0.86,0.7471480765440691,0.8608347364825917,0.7388871234442641,0.8612312152757106,0.9973303009715652,0.9985858574953428,0.8612,0.4050648431056299,0.6366832259237407,0.0,0.0,48000,08,480000
